"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"339","1167",1712769956196,"8","5","practice","1","2",12,33,"The two buffalo are trying to figure out if the thing in the water is a log or Aligator. The one who thinks it is an aligator goes in first and stands on the object. ",1,1,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo are trying to figure out if the thing in the water is a log or Aligator. The one who thinks it is an aligator goes in first and stands on the object. "", ""importance"": ""1"", ""time"": 57864, ""tag"": ""prac_segB_desc""}","description"
"341","1168",1703955662606,"8","2","practice","1","2",12,33,"They animals were still debating on the item floating in the water. The other was thinking it is a crocodile whilst the other was saying it is a log. The one on the right threw a stone and splashed water. It poked using a stick and stood on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""They animals were still debating on the item floating in the water. The other was thinking it is a crocodile whilst the other was saying it is a log. The one on the right threw a stone and splashed water. It poked using a stick and stood on it."", ""importance"": ""7"", ""time"": 123948, ""tag"": ""prac_segB_desc""}","description"
"344","1169",1712584909100,"8","2","practice","1","2",12,33,"The buffalo were discussing if the item they saw was a rock or a crocodile they proceeded to poke it with a stick, throw a rock and step on the thing in the water. One buffalo is now on the item the other is still on land. We don't know if it's a rock or crocodile yet.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo were discussing if the item they saw was a rock or a crocodile they proceeded to poke it with a stick, throw a rock and step on the thing in the water. One buffalo is now on the item the other is still on land. We don't know if it's a rock or crocodile yet."", ""importance"": ""5"", ""time"": 66740, ""tag"": ""prac_segB_desc""}","description"
"347","1170",1712770673454,"8","3","practice","1","2",12,33,"The 2 animals keep debating whether the object is a log or an alligator. The animal that thinks it is an alligator throws a rock at it. The other animal isn't convinced. The animal that thinks it's an alligator then jumps and stomps on the object.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 animals keep debating whether the object is a log or an alligator. The animal that thinks it is an alligator throws a rock at it. The other animal isn't convinced. The animal that thinks it's an alligator then jumps and stomps on the object."", ""importance"": ""2"", ""time"": 349552, ""tag"": ""prac_segB_desc""}","description"
"350","1171",1713190146538,"8","4","practice","1","2",12,33,"Two cows discussing whether the object in the river is a log or a crocodile. One thinks it is a log so is going to stand on it to cross the river",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows discussing whether the object in the river is a log or a crocodile. One thinks it is a log so is going to stand on it to cross the river"", ""importance"": ""7"", ""time"": 38227, ""tag"": ""prac_segB_desc""}","description"
"352","1172",1702749196134,"8","8","practice","1","2",12,33,"the two cattle were trying to decide if there was a crocodile or a log in the water. the one who thought it was a crocodile threw a stone, splashed and poked the thing with a twig, each time indicating he thought it was a crocodile. the other cattle was still convinced it was just a log",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two cattle were trying to decide if there was a crocodile or a log in the water. the one who thought it was a crocodile threw a stone, splashed and poked the thing with a twig, each time indicating he thought it was a crocodile. the other cattle was still convinced it was just a log"", ""importance"": ""6"", ""time"": 97868, ""tag"": ""prac_segB_desc""}","description"
"354","1173",1702749535050,"8","4","practice","1","2",12,33,"there was some cows at the riverside prodding a stick in the water at a crocodile or log there was trying to fined out what it was ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""there was some cows at the riverside prodding a stick in the water at a crocodile or log there was trying to fined out what it was "", ""importance"": ""6"", ""time"": 104639, ""tag"": ""prac_segB_desc""}","description"
"356","1175",1703615779327,"8","1","practice","1","2",12,33,"These two cows were wondering if this item was a log or a aligator.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""These two cows were wondering if this item was a log or a aligator."", ""importance"": ""3"", ""time"": 45549, ""tag"": ""prac_segB_desc""}","description"
"359","1176",1711991889124,"8","0","practice","1","2",12,33,"2 bison? standing at the edge of some water wanting to cross, one says it is a crocodile and the other thinks it is a log, they throw stoff at it and decice it is a log and proceed to jump onto it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 bison? standing at the edge of some water wanting to cross, one says it is a crocodile and the other thinks it is a log, they throw stoff at it and decice it is a log and proceed to jump onto it."", ""importance"": ""5"", ""time"": 84591, ""tag"": ""prac_segB_desc""}","description"
"362","1177",1703259275805,"8","3","practice","1","2",12,33,"The two animals were still trying to decide whether the item in the water was a log or a crocodile. One of the animals threw a rock at it to see if it moved. Then it prodded it with a stick. They still both could not decide and then one of the animals jumped onto the item whilst the other remained on land.                                                  ",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals were still trying to decide whether the item in the water was a log or a crocodile. One of the animals threw a rock at it to see if it moved. Then it prodded it with a stick. They still both could not decide and then one of the animals jumped onto the item whilst the other remained on land.                                                  "", ""importance"": ""2"", ""time"": 180305, ""tag"": ""prac_segB_desc""}","description"
"365","1178",1711991819329,"8","3","practice","1","2",12,33,"The 2 water buffalo are arguing over whether the object in the water they are standing nearby is a crocodile or a log. One of them after numerous tests decides to stand on the \log\",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 water buffalo are arguing over whether the object in the water they are standing nearby is a crocodile or a log. One of them after numerous tests decides to stand on the \""log\"""", ""importance"": ""7"", ""time"": 83949, ""tag"": ""prac_segB_desc""}","description"
"368","1179",1703259195213,"8","3","practice","1","2",12,33,"Antelopes were going to a waterhole to drink.  Whilst there they could not decide whether there was a crocodile or a log in water.  One antelope stands on the log/crocodile.",6,6,"test_seg2_desc","/static/video/G/filmfest_clip5_G_1.mp4","{""content"": ""Antelopes were going to a waterhole to drink.  Whilst there they could not decide whether there was a crocodile or a log in water.  One antelope stands on the log/crocodile."", ""counterbalance"": 3, ""descstop"": 1, ""importance"": ""6"", ""offset"": ""33"", ""phase"": ""description"", ""tag"": ""prac_segB_desc"", ""time"": 120572, ""vidpair"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4""}","description"
"369","1179",1703259429795,"17","3","practice","1","2",12,33,"Antelopes are at a waterhole to drink.  They see something that might or might not be a crocodile.  One stands on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Antelopes are at a waterhole to drink.  They see something that might or might not be a crocodile.  One stands on it."", ""importance"": ""6"", ""time"": 53174, ""tag"": ""prac_segB_desc""}","description"
"372","1180",1703955669752,"8","2","practice","1","2",12,33,"2 waterbuffalo on the bank of a body of water.  they are arguiung if an object in the water is a log or a croc",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 waterbuffalo on the bank of a body of water.  they are arguiung if an object in the water is a log or a croc"", ""importance"": ""6"", ""time"": 49060, ""tag"": ""prac_segB_desc""}","description"
"375","1181",1712771157356,"8","6","practice","1","2",12,33,"2 animals are arguing if a lump in the river is a log or alligator and one jumps on it to test ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 animals are arguing if a lump in the river is a log or alligator and one jumps on it to test "", ""importance"": ""6"", ""time"": 35471, ""tag"": ""prac_segB_desc""}","description"
"377","1182",1711991800661,"8","6","practice","1","2",12,33,"The two cows are still debating whether it's a crocodile or a log.  The one that thinks it's a crocodile splashed water and threw a stick at it before jumping on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows are still debating whether it's a crocodile or a log.  The one that thinks it's a crocodile splashed water and threw a stick at it before jumping on it."", ""importance"": ""5"", ""time"": 60842, ""tag"": ""prac_segB_desc""}","description"
"379","1184",1711992575626,"8","8","practice","1","2",12,33,"The 2 buffalo/bison/horned herding animal are looking at something in the water is. One thinks it's a crocodile, and the other thinks it's a log. The one that thinks it's a crocodile keeps doing things to try and make the croc move, like throwing a rock, poking it with a stick, and splashing it. The other one keeps saying it's a log because the mass doesn't move. The one that thinks it's a croc just walked onto the mass to test if it's a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 buffalo/bison/horned herding animal are looking at something in the water is. One thinks it's a crocodile, and the other thinks it's a log. The one that thinks it's a crocodile keeps doing things to try and make the croc move, like throwing a rock, poking it with a stick, and splashing it. The other one keeps saying it's a log because the mass doesn't move. The one that thinks it's a croc just walked onto the mass to test if it's a log."", ""importance"": ""6"", ""time"": 239161, ""tag"": ""prac_segB_desc""}","description"
"381","1185",1712073682718,"8","2","practice","1","2",12,33,"the wilder beast kept arguing whether the floating object was a crocodile or not. And the one that thought it was a crocodile kept pocking it trying to see and prove it was a crocodile and even began climbing on the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the wilder beast kept arguing whether the floating object was a crocodile or not. And the one that thought it was a crocodile kept pocking it trying to see and prove it was a crocodile and even began climbing on the object."", ""importance"": ""6"", ""time"": 160899, ""tag"": ""prac_segB_desc""}","description"
"384","1186",1712152624614,"8","0","practice","1","2",12,33,"the 2 cows were communicating with each other. one thought the object in the water was a log and one thought it was an alligator. one of the cows then pokes the object with a stick and then attempts to climb onto the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the 2 cows were communicating with each other. one thought the object in the water was a log and one thought it was an alligator. one of the cows then pokes the object with a stick and then attempts to climb onto the object."", ""importance"": ""6"", ""time"": 96468, ""tag"": ""prac_segB_desc""}","description"
"387","1187",1713283240552,"8","2","practice","1","2",12,33,"The two cows are standing by the river side. The first cows says to the second cow that there is a crocodile in water which she can see. The other cow opposes and says that its not a crocodile , there's a log of wood floating in water. So the first cow throws a branch on it, but the crocodile doesn't moves. The second cow disagrees with the first one and says that there's a log instead. Then finally the first cow jumps on that crocodile which stands motionless in water. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows are standing by the river side. The first cows says to the second cow that there is a crocodile in water which she can see. The other cow opposes and says that its not a crocodile , there's a log of wood floating in water. So the first cow throws a branch on it, but the crocodile doesn't moves. The second cow disagrees with the first one and says that there's a log instead. Then finally the first cow jumps on that crocodile which stands motionless in water. "", ""importance"": ""6"", ""time"": 284782, ""tag"": ""prac_segB_desc""}","description"
"390","1188",1712584963400,"8","4","practice","1","2",12,33,"The two bulls continued arguing whether the thing they could see in the water was either an alligator or a stick. To show him it was an alligator, the first bull threw a stone at it to see if it would move. It did not move. The second bull then argued that it was a stick. However, the first bull tried again to wake up what he thinks is an alligator by prodding it with a stick, splashing it with water and jumping on it. However, it did not move. ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls continued arguing whether the thing they could see in the water was either an alligator or a stick. To show him it was an alligator, the first bull threw a stone at it to see if it would move. It did not move. The second bull then argued that it was a stick. However, the first bull tried again to wake up what he thinks is an alligator by prodding it with a stick, splashing it with water and jumping on it. However, it did not move. "", ""importance"": ""3"", ""time"": 119318, ""tag"": ""prac_segB_desc""}","description"
"392","1189",1712073544313,"8","8","practice","1","2",12,33,"The two bison / cows are trying to decide if the floating object in the water is a crocodile or log. One bison / cow throws a pebble at the object, then pokes it with a stick",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bison / cows are trying to decide if the floating object in the water is a crocodile or log. One bison / cow throws a pebble at the object, then pokes it with a stick"", ""importance"": ""5"", ""time"": 113789, ""tag"": ""prac_segB_desc""}","description"
"394","1190",1711991935466,"8","4","practice","1","2",12,33,"The two animals were continuing to argue about whether the thing in the water was a log or a crocodile. The one that thought it was a crocodile threw a small stone at it, poked it with a stick ,splashed water on it, then got on it. There was no reaction from the log/crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals were continuing to argue about whether the thing in the water was a log or a crocodile. The one that thought it was a crocodile threw a small stone at it, poked it with a stick ,splashed water on it, then got on it. There was no reaction from the log/crocodile."", ""importance"": ""6"", ""time"": 94410, ""tag"": ""prac_segB_desc""}","description"
"396","1191",1711993271853,"8","6","practice","1","2",12,33,"The two buffalo on the edge of the water argued over the nature of the object that floated up in front of them. The one furthest said it was a crocodile and the closer one said a floating log. The furthest buffalo attempted to settle the dispute. First poking the object with a stick, and then jumping onto,",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo on the edge of the water argued over the nature of the object that floated up in front of them. The one furthest said it was a crocodile and the closer one said a floating log. The furthest buffalo attempted to settle the dispute. First poking the object with a stick, and then jumping onto,"", ""importance"": ""7"", ""time"": 186389, ""tag"": ""prac_segB_desc""}","description"
"398","1193",1711992772956,"8","2","practice","1","2",12,33,"The two wilder beasts where trying to work out what the shape in the water is. The one the left thinks its a crocodile and the other on the right thinks its a log. So the wilder beast on the left has thrown a stone at it, poke it with a stick, splashed it and just then jumped on it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wilder beasts where trying to work out what the shape in the water is. The one the left thinks its a crocodile and the other on the right thinks its a log. So the wilder beast on the left has thrown a stone at it, poke it with a stick, splashed it and just then jumped on it"", ""importance"": ""5"", ""time"": 104291, ""tag"": ""prac_segB_desc""}","description"
"401","1194",1712153411317,"8","5","practice","1","2",12,33,"As you may recall, two cows were arguing at a riverbank about what they thought was floating in the water. One cow thought it was a log. The other cow thought it was an alligator. In fact, the cow who thought it was an alligator tried to prove his point by doing a few things. First, he threw a rock but no response. Then he touched it with a stick, yet again no response. Finally, in a last ditch effort, the cow jumps on the thing, but still no response. At this point we can all assume it was a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""As you may recall, two cows were arguing at a riverbank about what they thought was floating in the water. One cow thought it was a log. The other cow thought it was an alligator. In fact, the cow who thought it was an alligator tried to prove his point by doing a few things. First, he threw a rock but no response. Then he touched it with a stick, yet again no response. Finally, in a last ditch effort, the cow jumps on the thing, but still no response. At this point we can all assume it was a log."", ""importance"": ""6"", ""time"": 275045, ""tag"": ""prac_segB_desc""}","description"
"403","1195",1712070289811,"8","8","practice","1","2",12,33,"The water buffalo indicated to his companion that they could use the log to avoid the crocs in the river to cross.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The water buffalo indicated to his companion that they could use the log to avoid the crocs in the river to cross."", ""importance"": ""6"", ""time"": 46004, ""tag"": ""prac_segB_desc""}","description"
"405","1196",1712152742527,"8","8","practice","1","2",12,33,"The wildebeest continued arguing about what it was in the water until one of them decides to prove it is a crocodile, first he splashes it with water then pokes it with a stick and finally he jusmps on its back.  ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest continued arguing about what it was in the water until one of them decides to prove it is a crocodile, first he splashes it with water then pokes it with a stick and finally he jusmps on its back.  "", ""importance"": ""7"", ""time"": 71320, ""tag"": ""prac_segB_desc""}","description"
"407","1197",1712074243243,"8","0","practice","1","2",12,33,"My dear, there were three thirty cows who have gone to the river side to drink water. Upon getting there, they image seeing a crocodile but were unsure whether it was a log or a real crocodile as only the back side of the crocodile was showing. They exchange views and one the cows strew a stone in the hope that the object in the river will move. Lo and behold, it was static. It again touch the object with a stick and still , there was no movement. Thirdly, it tried splashing water at it but then there was no movement. It then jumped at the object hoping it was a log.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""My dear, there were three thirty cows who have gone to the river side to drink water. Upon getting there, they image seeing a crocodile but were unsure whether it was a log or a real crocodile as only the back side of the crocodile was showing. They exchange views and one the cows strew a stone in the hope that the object in the river will move. Lo and behold, it was static. It again touch the object with a stick and still , there was no movement. Thirdly, it tried splashing water at it but then there was no movement. It then jumped at the object hoping it was a log."", ""importance"": ""7"", ""time"": 293152, ""tag"": ""prac_segB_desc""}","description"
"410","1198",1712073696938,"8","2","practice","1","2",12,33,"The moose who thought it was a crocodile was trying to convince the moose who thought it was a log. So he prodded it, splashed water on to it, and then jumped on it",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The moose who thought it was a crocodile was trying to convince the moose who thought it was a log. So he prodded it, splashed water on to it, and then jumped on it"", ""importance"": ""7"", ""time"": 63454, ""tag"": ""prac_segB_desc""}","description"
"413","1199",1712152882223,"8","7","practice","1","2",12,33,"The water buffalo are standing at the edge of a river.  Two of the water buffalo are arguing about whether an object in the river is a crocodile or a log.  One of the water buffalo pokes at the object and when it doesn't more, goes to stand on the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The water buffalo are standing at the edge of a river.  Two of the water buffalo are arguing about whether an object in the river is a crocodile or a log.  One of the water buffalo pokes at the object and when it doesn't more, goes to stand on the object."", ""importance"": ""6"", ""time"": 94312, ""tag"": ""prac_segB_desc""}","description"
"415","1200",1712585112615,"8","4","practice","1","2",12,33,"The animals on the riverbank could not agree whether the item in the water was a crocodile or a log. The one who thought it was a crocodile touched the item with a stick. They got no response so climbed on top of the item.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animals on the riverbank could not agree whether the item in the water was a crocodile or a log. The one who thought it was a crocodile touched the item with a stick. They got no response so climbed on top of the item."", ""importance"": ""5"", ""time"": 161848, ""tag"": ""prac_segB_desc""}","description"
"417","1201",1712073875060,"8","1","practice","1","2",12,33,"There were some cows standing next to a body of water, with intent to cross the water. There is an crocodile in the water. To check if it was dangerous, one of the cows poked the crocodile with a stick. It didn't respond. Then they splashed it with water. It didn't move. So one of the cows started to use the crocodile to cross the water.  ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were some cows standing next to a body of water, with intent to cross the water. There is an crocodile in the water. To check if it was dangerous, one of the cows poked the crocodile with a stick. It didn't respond. Then they splashed it with water. It didn't move. So one of the cows started to use the crocodile to cross the water.  "", ""importance"": ""5"", ""time"": 203683, ""tag"": ""prac_segB_desc""}","description"
"420","1202",1712672471358,"8","8","practice","1","2",12,33,"One Bull is confident that the object is a crocodile. They throw a stone at the object. The object doesn't move. The Other bull believe that the onject is a log. The first bull then prods the object with a stick, and again the object remains still. The first bull then jumps into the lake and stands on the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One Bull is confident that the object is a crocodile. They throw a stone at the object. The object doesn't move. The Other bull believe that the onject is a log. The first bull then prods the object with a stick, and again the object remains still. The first bull then jumps into the lake and stands on the object."", ""importance"": ""7"", ""time"": 98673, ""tag"": ""prac_segB_desc""}","description"
"422","1203",1713190072215,"8","6","practice","1","2",12,33,"The cows are arguing about an object in the water. One thins its a log and the other thinks its a crocodile.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows are arguing about an object in the water. One thins its a log and the other thinks its a crocodile."", ""importance"": ""7"", ""time"": 24708, ""tag"": ""prac_segB_desc""}","description"
"424","1204",1712673474590,"8","4","practice","1","2",12,33,"Two bison were stood next to a watering hole in Africa, they were looking at an object floating in the water and arguing about what it was, one thought it was a log, the other thought it was a  Crocodile.\nThe one who thought it was a log prodded the object and stood on top of it with no response.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison were stood next to a watering hole in Africa, they were looking at an object floating in the water and arguing about what it was, one thought it was a log, the other thought it was a  Crocodile.\nThe one who thought it was a log prodded the object and stood on top of it with no response."", ""importance"": ""6"", ""time"": 217347, ""tag"": ""prac_segB_desc""}","description"
"426","1205",1712769202497,"8","0","practice","1","2",12,33,"The first bison is convinced it's a crocodile, the second that it's a log. The first bison throws a rock at the object in the water. Then pokes it with a stick, then splashes it with water. There is no reaction from the object. The first bison then stands on the object. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The first bison is convinced it's a crocodile, the second that it's a log. The first bison throws a rock at the object in the water. Then pokes it with a stick, then splashes it with water. There is no reaction from the object. The first bison then stands on the object. "", ""importance"": ""7"", ""time"": 55305, ""tag"": ""prac_segB_desc""}","description"
"429","1206",1713190197204,"8","2","practice","1","2",12,33,"two wildebeest are at a river bank trying to decide if a floating object is a harmless log or a crocodile.  they poke it with a stick and splash it with water to see if it reacts.  finally one stands on it",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two wildebeest are at a river bank trying to decide if a floating object is a harmless log or a crocodile.  they poke it with a stick and splash it with water to see if it reacts.  finally one stands on it"", ""importance"": ""2"", ""time"": 83814, ""tag"": ""prac_segB_desc""}","description"
"432","1207",1712769473014,"12","4","practice","1","2",12,33,"The first wildebeast threw a stone at the object and the 2nd still said  it was a log then the first prodded the object and then splashed it and jumped on it. All the while the 2nd said it was a log.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The first wildebeast threw a stone at the object and the 2nd still said  it was a log then the first prodded the object and then splashed it and jumped on it. All the while the 2nd said it was a log."", ""importance"": ""3"", ""time"": 124898, ""tag"": ""prac_segB_desc""}","description"
